PortfolioCode,Date,AllocationType,Position,Weight
Atchison70ACTIVE,1-Oct-23,Tactical,BLK9419AU,4.062500000000
Atchison70ACTIVE,1-Oct-23,Tactical,LAM0044AU,3.125000000000
Atchison70ACTIVE,1-Oct-23,Tactical,TGP0016AU,3.125000000000
Atchison70ACTIVE,1-Oct-23,Tactical,GPEQ-AU,1.250000000000
Atchison70ACTIVE,1-Oct-23,Tactical,AUS0035AU,1.875000000000
Atchison70ACTIVE,1-Oct-23,Tactical,EQI4297AU,0.625000000000
Atchison70ACTIVE,1-Oct-23,Tactical,MAQ5143AU,0.625000000000
Atchison70ACTIVE,1-Oct-23,Tactical,SSB0495AU,2.500000000000
Atchison70ACTIVE,1-Oct-23,Tactical,PER0728AU,2.500000000000
Atchison70ACTIVE,1-Oct-23,Tactical,PIM1038AU,2.500000000000
Atchison70ACTIVE,1-Oct-23,Tactical,CNA0805AU,0.625000000000
Atchison70ACTIVE,1-Oct-23,Tactical,IAF-AU,2.763669643000
Atchison70ACTIVE,1-Oct-23,Tactical,AESG-AU,1.842446429000
Atchison70ACTIVE,1-Oct-23,Tactical,ILB-AU,1.842446429000
Atchison70ACTIVE,1-Oct-23,Tactical,ETL5525AU,2.017145833000
Atchison70ACTIVE,1-Oct-23,Tactical,SSB0122AU,4.034291667000
Atchison70ACTIVE,1-Oct-23,Tactical,FLOT-AU,3.224281250000
Atchison70ACTIVE,1-Oct-23,Tactical,ISEC-AU,3.224281250000
Atchison70ACTIVE,1-Oct-23,Tactical,IOF0127AU,1.512859375000
Atchison70ACTIVE,1-Oct-23,Tactical,WPC1963AU,2.269289063000
Atchison70ACTIVE,1-Oct-23,Tactical,CSA0038AU,2.269289063000
Atchison70ACTIVE,1-Oct-23,Tactical,BILL-AU,4.999999998000
Atchison55ACTIVE,30-Jun-19,Objective,ATCHBM00001,100.000000000000
Atchison55ACTIVE,30-Jun-19,Peer,ATCHBM00023,100.000000000000
Atchison55ACTIVE,30-Jun-19,Reference,IOZ-AU,27.500000000000
Atchison55ACTIVE,30-Jun-19,Reference,VGS-AU,27.500000000000
Atchison55ACTIVE,30-Jun-19,Reference,IAF-AU,11.250000000000
Atchison55ACTIVE,30-Jun-19,Reference,VBND-AU,11.250000000000
Atchison55ACTIVE,30-Jun-19,Reference,BILL-AU,22.500000000000
Atchison55ACTIVE,30-Jun-19,Strategic,IOZ-AU,26.000000000000
Atchison55ACTIVE,30-Jun-19,Strategic,VGS-AU,26.000000000000
Atchison55ACTIVE,30-Jun-19,Strategic,BLK4709AU,1.500000000000
Atchison55ACTIVE,30-Jun-19,Strategic,BLK9419AU,1.500000000000
Atchison55ACTIVE,30-Jun-19,Strategic,IAF-AU,11.250000000000
Atchison55ACTIVE,30-Jun-19,Strategic,VBND-AU,11.250000000000
Atchison55ACTIVE,30-Jun-19,Strategic,BILL-AU,22.500000000000
Atchison55ACTIVE,30-Jun-19,Tactical,IOZ-AU,12.381240000000
Atchison55ACTIVE,30-Jun-19,Tactical,HOW2217AU,1.659820000000
Atchison55ACTIVE,30-Jun-19,Tactical,SCH0101AU,3.319640000000
Atchison55ACTIVE,30-Jun-19,Tactical,AAP5529AU,0.829910000000
Atchison55ACTIVE,30-Jun-19,Tactical,CNA0812AU,0.829910000000
Atchison55ACTIVE,30-Jun-19,Tactical,ALR2783AU,1.659820000000
Atchison55ACTIVE,30-Jun-19,Tactical,HOW0035AU,3.319640000000
Atchison55ACTIVE,30-Jun-19,Tactical,IVV-AU,5.158850000000
Atchison55ACTIVE,30-Jun-19,Tactical,IHVV-AU,3.439230000000
Atchison55ACTIVE,30-Jun-19,Tactical,VEQ-AU,1.719610000000
Atchison55ACTIVE,30-Jun-19,Tactical,ETL7377AU,5.532740000000
Atchison55ACTIVE,30-Jun-19,Tactical,GSF6910AU,2.766370000000
Atchison55ACTIVE,30-Jun-19,Tactical,PIM7802AU,1.383180000000
Atchison55ACTIVE,30-Jun-19,Tactical,BLK4709AU,0.750000000000
Atchison55ACTIVE,30-Jun-19,Tactical,BLK9419AU,1.200000000000
Atchison55ACTIVE,30-Jun-19,Tactical,LAM0044AU,0.750000000000
Atchison55ACTIVE,30-Jun-19,Tactical,TGP0016AU,0.300000000000
Atchison55ACTIVE,30-Jun-19,Tactical,GPEQ-AU,0.800000000000
Atchison55ACTIVE,30-Jun-19,Tactical,AUS0035AU,1.200000000000
Atchison55ACTIVE,30-Jun-19,Tactical,EQI4297AU,0.400000000000
Atchison55ACTIVE,30-Jun-19,Tactical,MAQ5143AU,0.400000000000
Atchison55ACTIVE,30-Jun-19,Tactical,SSB0495AU,1.600000000000
Atchison55ACTIVE,30-Jun-19,Tactical,PER0728AU,1.600000000000
Atchison55ACTIVE,30-Jun-19,Tactical,PIM1038AU,1.600000000000
Atchison55ACTIVE,30-Jun-19,Tactical,CNA0805AU,0.400000000000
Atchison55ACTIVE,30-Jun-19,Tactical,IAF-AU,4.974600000000
Atchison55ACTIVE,30-Jun-19,Tactical,AESG-AU,3.316400000000
Atchison55ACTIVE,30-Jun-19,Tactical,ILB-AU,3.316400000000
Atchison55ACTIVE,30-Jun-19,Tactical,ETL5525AU,3.630860000000
Atchison55ACTIVE,30-Jun-19,Tactical,SSB0122AU,7.261720000000
Atchison55ACTIVE,30-Jun-19,Tactical,FLOT-AU,3.482220000000
Atchison55ACTIVE,30-Jun-19,Tactical,ISEC-AU,3.482220000000
Atchison55ACTIVE,30-Jun-19,Tactical,IOF0127AU,1.633880000000
Atchison55ACTIVE,30-Jun-19,Tactical,WPC1963AU,2.450830000000
Atchison55ACTIVE,30-Jun-19,Tactical,CSA0038AU,2.450830000000
Atchison55ACTIVE,30-Jun-19,Tactical,BILL-AU,9.000080000000
Atchison55ACTIVE,8-Jan-21,Strategic,IOZ-AU,27.500000000000
Atchison55ACTIVE,8-Jan-21,Strategic,VGS-AU,27.500000000000
Atchison55ACTIVE,8-Jan-21,Strategic,IAF-AU,20.000000000000
Atchison55ACTIVE,8-Jan-21,Strategic,VBND-AU,15.000000000000
Atchison55ACTIVE,8-Jan-21,Strategic,BILL-AU,10.000000000000
Atchison55ACTIVE,8-Jan-21,Tactical,IOZ-AU,14.075400000000
Atchison55ACTIVE,8-Jan-21,Tactical,HOW2217AU,1.886940000000
Atchison55ACTIVE,8-Jan-21,Tactical,SCH0101AU,3.773880000000
Atchison55ACTIVE,8-Jan-21,Tactical,AAP5529AU,0.943460000000
Atchison55ACTIVE,8-Jan-21,Tactical,CNA0812AU,0.943460000000
Atchison55ACTIVE,8-Jan-21,Tactical,ALR2783AU,1.886940000000
Atchison55ACTIVE,8-Jan-21,Tactical,HOW0035AU,3.773880000000
Atchison55ACTIVE,8-Jan-21,Tactical,IVV-AU,7.658670000000
Atchison55ACTIVE,8-Jan-21,Tactical,IHVV-AU,5.105780000000
Atchison55ACTIVE,8-Jan-21,Tactical,VEQ-AU,2.552890000000
Atchison55ACTIVE,8-Jan-21,Tactical,ETL7377AU,8.213740000000
Atchison55ACTIVE,8-Jan-21,Tactical,GSF6910AU,4.106870000000
Atchison55ACTIVE,8-Jan-21,Tactical,PIM7802AU,2.053430000000
Atchison55ACTIVE,8-Jan-21,Tactical,BLK4709AU,0.689960000000
Atchison55ACTIVE,8-Jan-21,Tactical,BLK9419AU,1.379940000000
Atchison55ACTIVE,8-Jan-21,Tactical,LAM0044AU,0.832470000000
Atchison55ACTIVE,8-Jan-21,Tactical,GTU5547AU,0.832470000000
Atchison55ACTIVE,8-Jan-21,Tactical,TGP0016AU,0.277490000000
Atchison55ACTIVE,8-Jan-21,Tactical,GPEQ-AU,0.401240000000
Atchison55ACTIVE,8-Jan-21,Tactical,AUS0035AU,0.601850000000
Atchison55ACTIVE,8-Jan-21,Tactical,EQI4297AU,0.200620000000
Atchison55ACTIVE,8-Jan-21,Tactical,MAQ5143AU,0.200620000000
Atchison55ACTIVE,8-Jan-21,Tactical,PER0728AU,1.003090000000
Atchison55ACTIVE,8-Jan-21,Tactical,PIM1038AU,1.404320000000
Atchison55ACTIVE,8-Jan-21,Tactical,CNA0805AU,0.200620000000
Atchison55ACTIVE,8-Jan-21,Tactical,IAF-AU,2.545460000000
Atchison55ACTIVE,8-Jan-21,Tactical,AESG-AU,1.696980000000
Atchison55ACTIVE,8-Jan-21,Tactical,ILB-AU,1.696980000000
Atchison55ACTIVE,8-Jan-21,Tactical,ETL5525AU,1.857880000000
Atchison55ACTIVE,8-Jan-21,Tactical,SSB0122AU,3.715770000000
Atchison55ACTIVE,8-Jan-21,Tactical,FLOT-AU,3.394020000000
Atchison55ACTIVE,8-Jan-21,Tactical,ISEC-AU,3.394020000000
Atchison55ACTIVE,8-Jan-21,Tactical,IOF0127AU,1.592480000000
Atchison55ACTIVE,8-Jan-21,Tactical,WPC1963AU,2.388740000000
Atchison55ACTIVE,8-Jan-21,Tactical,CSA0038AU,2.388740000000
Atchison55ACTIVE,8-Jan-21,Tactical,BILL-AU,10.328900000000
Atchison55ACTIVE,2-Jan-22,Strategic,IOZ-AU,30.000000000000
Atchison55ACTIVE,2-Jan-22,Strategic,VGS-AU,26.000000000000
Atchison55ACTIVE,2-Jan-22,Strategic,IAF-AU,14.000000000000
Atchison55ACTIVE,2-Jan-22,Strategic,VBND-AU,14.000000000000
Atchison55ACTIVE,2-Jan-22,Strategic,BILL-AU,16.000000000000
Atchison55ACTIVE,2-Jan-22,Tactical,IOZ-AU,15.244400000000
Atchison55ACTIVE,2-Jan-22,Tactical,HOW2217AU,2.043660000000
Atchison55ACTIVE,2-Jan-22,Tactical,SCH0101AU,4.087310000000
Atchison55ACTIVE,2-Jan-22,Tactical,AAP5529AU,1.021830000000
Atchison55ACTIVE,2-Jan-22,Tactical,CNA0812AU,1.021830000000
Atchison55ACTIVE,2-Jan-22,Tactical,ALR2783AU,2.043660000000
Atchison55ACTIVE,2-Jan-22,Tactical,HOW0035AU,4.087310000000
Atchison55ACTIVE,2-Jan-22,Tactical,IVV-AU,5.562150000000
Atchison55ACTIVE,2-Jan-22,Tactical,IHVV-AU,3.708100000000
Atchison55ACTIVE,2-Jan-22,Tactical,VEQ-AU,1.854050000000
Atchison55ACTIVE,2-Jan-22,Tactical,ETL7377AU,5.965270000000
Atchison55ACTIVE,2-Jan-22,Tactical,GSF6910AU,2.982630000000
Atchison55ACTIVE,2-Jan-22,Tactical,PIM7802AU,1.491320000000
Atchison55ACTIVE,2-Jan-22,Tactical,BLK4709AU,0.686680000000
Atchison55ACTIVE,2-Jan-22,Tactical,BLK9419AU,1.373370000000
Atchison55ACTIVE,2-Jan-22,Tactical,LAM0044AU,0.828510000000
Atchison55ACTIVE,2-Jan-22,Tactical,GTU5547AU,0.828510000000
Atchison55ACTIVE,2-Jan-22,Tactical,TGP0016AU,0.276170000000
Atchison55ACTIVE,2-Jan-22,Tactical,GPEQ-AU,0.399320000000
Atchison55ACTIVE,2-Jan-22,Tactical,AUS0035AU,0.598990000000
Atchison55ACTIVE,2-Jan-22,Tactical,EQI4297AU,0.199660000000
Atchison55ACTIVE,2-Jan-22,Tactical,MAQ5143AU,0.199660000000
Atchison55ACTIVE,2-Jan-22,Tactical,PER0728AU,0.998310000000
Atchison55ACTIVE,2-Jan-22,Tactical,PIM1038AU,1.397640000000
Atchison55ACTIVE,2-Jan-22,Tactical,CNA0805AU,0.199660000000
Atchison55ACTIVE,2-Jan-22,Tactical,IAF-AU,1.738980000000
Atchison55ACTIVE,2-Jan-22,Tactical,AESG-AU,1.159320000000
Atchison55ACTIVE,2-Jan-22,Tactical,ILB-AU,1.159320000000
Atchison55ACTIVE,2-Jan-22,Tactical,ETL5525AU,1.269250000000
Atchison55ACTIVE,2-Jan-22,Tactical,SSB0122AU,2.538500000000
Atchison55ACTIVE,2-Jan-22,Tactical,FLOT-AU,3.394000000000
Atchison55ACTIVE,2-Jan-22,Tactical,ISEC-AU,3.394000000000
Atchison55ACTIVE,2-Jan-22,Tactical,IOF0127AU,1.592500000000
Atchison55ACTIVE,2-Jan-22,Tactical,WPC1963AU,2.388740000000
Atchison55ACTIVE,2-Jan-22,Tactical,CSA0038AU,2.388740000000
Atchison55ACTIVE,2-Jan-22,Tactical,BILL-AU,19.876650000000
Atchison55ACTIVE,20-Jan-23,Strategic,IOZ-AU,17.500000000000
Atchison55ACTIVE,20-Jan-23,Strategic,VGS-AU,17.500000000000
Atchison55ACTIVE,20-Jan-23,Strategic,BLK4709AU,5.000000000000
Atchison55ACTIVE,20-Jan-23,Strategic,VBLD-AU,5.000000000000
Atchison55ACTIVE,20-Jan-23,Strategic,ATCHBM00002,10.000000000000
Atchison55ACTIVE,20-Jan-23,Strategic,IAF-AU,10.000000000000
Atchison55ACTIVE,20-Jan-23,Strategic,VBND-AU,10.000000000000
Atchison55ACTIVE,20-Jan-23,Strategic,FLOT-AU,20.000000000000
Atchison55ACTIVE,20-Jan-23,Strategic,BILL-AU,5.000000000000
Atchison55ACTIVE,20-Jan-23,Tactical,IOZ-AU,6.312380000000
Atchison55ACTIVE,20-Jan-23,Tactical,HOW2217AU,1.641910000000
Atchison55ACTIVE,20-Jan-23,Tactical,SCH0101AU,3.283820000000
Atchison55ACTIVE,20-Jan-23,Tactical,AAP5529AU,0.820960000000
Atchison55ACTIVE,20-Jan-23,Tactical,CNA0812AU,0.820960000000
Atchison55ACTIVE,20-Jan-23,Tactical,ALR2783AU,1.641910000000
Atchison55ACTIVE,20-Jan-23,Tactical,HOW0035AU,3.283820000000
Atchison55ACTIVE,20-Jan-23,Tactical,IVV-AU,7.552710000000
Atchison55ACTIVE,20-Jan-23,Tactical,IHVV-AU,5.035140000000
Atchison55ACTIVE,20-Jan-23,Tactical,VEQ-AU,2.517570000000
Atchison55ACTIVE,20-Jan-23,Tactical,ETL7377AU,8.100100000000
Atchison55ACTIVE,20-Jan-23,Tactical,GSF6910AU,4.050050000000
Atchison55ACTIVE,20-Jan-23,Tactical,PIM7802AU,2.025020000000
Atchison55ACTIVE,20-Jan-23,Tactical,BLK4709AU,0.680420000000
Atchison55ACTIVE,20-Jan-23,Tactical,BLK9419AU,1.360850000000
Atchison55ACTIVE,20-Jan-23,Tactical,LAM0044AU,0.820960000000
Atchison55ACTIVE,20-Jan-23,Tactical,TGP0016AU,0.273650000000
Atchison55ACTIVE,20-Jan-23,Tactical,GPEQ-AU,0.395680000000
Atchison55ACTIVE,20-Jan-23,Tactical,AUS0035AU,0.593530000000
Atchison55ACTIVE,20-Jan-23,Tactical,EQI4297AU,0.197840000000
Atchison55ACTIVE,20-Jan-23,Tactical,MAQ5143AU,0.197840000000
Atchison55ACTIVE,20-Jan-23,Tactical,SSB0495AU,0.820960000000
Atchison55ACTIVE,20-Jan-23,Tactical,PER0728AU,0.989210000000
Atchison55ACTIVE,20-Jan-23,Tactical,PIM1038AU,1.384890000000
Atchison55ACTIVE,20-Jan-23,Tactical,CNA0805AU,0.197840000000
Atchison55ACTIVE,20-Jan-23,Tactical,IAF-AU,2.446530000000
Atchison55ACTIVE,20-Jan-23,Tactical,AESG-AU,1.631020000000
Atchison55ACTIVE,20-Jan-23,Tactical,ILB-AU,1.631020000000
Atchison55ACTIVE,20-Jan-23,Tactical,ETL5525AU,1.785670000000
Atchison55ACTIVE,20-Jan-23,Tactical,SSB0122AU,3.571340000000
Atchison55ACTIVE,20-Jan-23,Tactical,FLOT-AU,5.384620000000
Atchison55ACTIVE,20-Jan-23,Tactical,ISEC-AU,5.384620000000
Atchison55ACTIVE,20-Jan-23,Tactical,IOF0127AU,0.597190000000
Atchison55ACTIVE,20-Jan-23,Tactical,WPC1963AU,0.895780000000
Atchison55ACTIVE,20-Jan-23,Tactical,CSA0038AU,0.895780000000
Atchison55ACTIVE,20-Jan-23,Tactical,BILL-AU,20.776410000000
Atchison55ACTIVE,31-Mar-23,Tactical,IOZ-AU,12.260640000000
Atchison55ACTIVE,31-Mar-23,Tactical,HOW2217AU,1.643660000000
Atchison55ACTIVE,31-Mar-23,Tactical,SCH0101AU,3.287310000000
Atchison55ACTIVE,31-Mar-23,Tactical,AAP5529AU,0.821830000000
Atchison55ACTIVE,31-Mar-23,Tactical,CNA0812AU,0.821830000000
Atchison55ACTIVE,31-Mar-23,Tactical,ALR2783AU,1.643660000000
Atchison55ACTIVE,31-Mar-23,Tactical,HOW0035AU,3.287310000000
Atchison55ACTIVE,31-Mar-23,Tactical,IVV-AU,7.560730000000
Atchison55ACTIVE,31-Mar-23,Tactical,IHVV-AU,5.040490000000
Atchison55ACTIVE,31-Mar-23,Tactical,VEQ-AU,2.520240000000
Atchison55ACTIVE,31-Mar-23,Tactical,ETL7377AU,8.108700000000
Atchison55ACTIVE,31-Mar-23,Tactical,GSF6910AU,4.054350000000
Atchison55ACTIVE,31-Mar-23,Tactical,PIM7802AU,2.027180000000
Atchison55ACTIVE,31-Mar-23,Tactical,BLK4709AU,0.681150000000
Atchison55ACTIVE,31-Mar-23,Tactical,BLK9419AU,1.362290000000
Atchison55ACTIVE,31-Mar-23,Tactical,LAM0044AU,0.821830000000
Atchison55ACTIVE,31-Mar-23,Tactical,TGP0016AU,0.273940000000
Atchison55ACTIVE,31-Mar-23,Tactical,GPEQ-AU,0.396100000000
Atchison55ACTIVE,31-Mar-23,Tactical,AUS0035AU,0.594160000000
Atchison55ACTIVE,31-Mar-23,Tactical,EQI4297AU,0.198050000000
Atchison55ACTIVE,31-Mar-23,Tactical,MAQ5143AU,0.198050000000
Atchison55ACTIVE,31-Mar-23,Tactical,SSB0495AU,0.821830000000
Atchison55ACTIVE,31-Mar-23,Tactical,PER0728AU,0.990260000000
Atchison55ACTIVE,31-Mar-23,Tactical,PIM1038AU,1.386360000000
Atchison55ACTIVE,31-Mar-23,Tactical,CNA0805AU,0.198050000000
Atchison55ACTIVE,31-Mar-23,Tactical,IAF-AU,2.811730000000
Atchison55ACTIVE,31-Mar-23,Tactical,AESG-AU,1.874490000000
Atchison55ACTIVE,31-Mar-23,Tactical,ILB-AU,1.874490000000
Atchison55ACTIVE,31-Mar-23,Tactical,ETL5525AU,2.052230000000
Atchison55ACTIVE,31-Mar-23,Tactical,SSB0122AU,4.104450000000
Atchison55ACTIVE,31-Mar-23,Tactical,FLOT-AU,3.394000000000
Atchison55ACTIVE,31-Mar-23,Tactical,ISEC-AU,3.394000000000
Atchison55ACTIVE,31-Mar-23,Tactical,IOF0127AU,1.592490000000
Atchison55ACTIVE,31-Mar-23,Tactical,WPC1963AU,2.388740000000
Atchison55ACTIVE,31-Mar-23,Tactical,CSA0038AU,2.388740000000
Atchison55ACTIVE,31-Mar-23,Tactical,BILL-AU,13.124640000000
Atchison55ACTIVE,31-Jul-23,Tactical,IOZ-AU,8.439440000000
Atchison55ACTIVE,31-Jul-23,Tactical,HOW2217AU,1.671350000000
Atchison55ACTIVE,31-Jul-23,Tactical,SCH0101AU,3.342700000000
Atchison55ACTIVE,31-Jul-23,Tactical,AAP5529AU,0.835670000000
Atchison55ACTIVE,31-Jul-23,Tactical,CNA0812AU,0.835670000000
Atchison55ACTIVE,31-Jul-23,Tactical,ALR2783AU,1.671350000000
Atchison55ACTIVE,31-Jul-23,Tactical,HOW0035AU,3.342700000000
Atchison55ACTIVE,31-Jul-23,Tactical,IVV-AU,7.688120000000
Atchison55ACTIVE,31-Jul-23,Tactical,IHVV-AU,5.125410000000
Atchison55ACTIVE,31-Jul-23,Tactical,VEQ-AU,2.562710000000
Atchison55ACTIVE,31-Jul-23,Tactical,ETL7377AU,8.245320000000
Atchison55ACTIVE,31-Jul-23,Tactical,GSF6910AU,4.122660000000
Atchison55ACTIVE,31-Jul-23,Tactical,PIM7802AU,2.061330000000
Atchison55ACTIVE,31-Jul-23,Tactical,BLK4709AU,0.692620000000
Atchison55ACTIVE,31-Jul-23,Tactical,BLK9419AU,1.385250000000
Atchison55ACTIVE,31-Jul-23,Tactical,LAM0044AU,0.835670000000
Atchison55ACTIVE,31-Jul-23,Tactical,TGP0016AU,0.278560000000
Atchison55ACTIVE,31-Jul-23,Tactical,GPEQ-AU,0.402780000000
Atchison55ACTIVE,31-Jul-23,Tactical,AUS0035AU,0.604170000000
Atchison55ACTIVE,31-Jul-23,Tactical,EQI4297AU,0.201390000000
Atchison55ACTIVE,31-Jul-23,Tactical,MAQ5143AU,0.201390000000
Atchison55ACTIVE,31-Jul-23,Tactical,SSB0495AU,0.835670000000
Atchison55ACTIVE,31-Jul-23,Tactical,PER0728AU,1.006940000000
Atchison55ACTIVE,31-Jul-23,Tactical,PIM1038AU,1.409720000000
Atchison55ACTIVE,31-Jul-23,Tactical,CNA0805AU,0.201390000000
Atchison55ACTIVE,31-Jul-23,Tactical,IAF-AU,2.487300000000
Atchison55ACTIVE,31-Jul-23,Tactical,AESG-AU,1.658200000000
Atchison55ACTIVE,31-Jul-23,Tactical,ILB-AU,1.658200000000
Atchison55ACTIVE,31-Jul-23,Tactical,ETL5525AU,1.815430000000
Atchison55ACTIVE,31-Jul-23,Tactical,SSB0122AU,3.630860000000
Atchison55ACTIVE,31-Jul-23,Tactical,FLOT-AU,5.070320000000
Atchison55ACTIVE,31-Jul-23,Tactical,ISEC-AU,5.070320000000
Atchison55ACTIVE,31-Jul-23,Tactical,IOF0127AU,0.754340000000
Atchison55ACTIVE,31-Jul-23,Tactical,WPC1963AU,1.131510000000
Atchison55ACTIVE,31-Jul-23,Tactical,CSA0038AU,1.131510000000
Atchison55ACTIVE,31-Jul-23,Tactical,BILL-AU,17.592030000000
Atchison55ACTIVE,1-Oct-23,Tactical,IOZ-AU,9.120110000000
Atchison55ACTIVE,1-Oct-23,Tactical,HOW2217AU,1.222640000000
Atchison55ACTIVE,1-Oct-23,Tactical,SCH0101AU,2.445270000000
Atchison55ACTIVE,1-Oct-23,Tactical,AAP5529AU,0.611320000000
Atchison55ACTIVE,1-Oct-23,Tactical,CNA0812AU,0.611320000000
Atchison55ACTIVE,1-Oct-23,Tactical,ALR2783AU,1.222640000000
Atchison55ACTIVE,1-Oct-23,Tactical,HOW0035AU,2.445270000000
Atchison55ACTIVE,1-Oct-23,Tactical,IVV-AU,4.560050000000
Atchison55ACTIVE,1-Oct-23,Tactical,IHVV-AU,3.040040000000
Atchison55ACTIVE,1-Oct-23,Tactical,VEQ-AU,1.520020000000
Atchison55ACTIVE,1-Oct-23,Tactical,ETL7377AU,4.890550000000
Atchison55ACTIVE,1-Oct-23,Tactical,GSF6910AU,2.445270000000
Atchison55ACTIVE,1-Oct-23,Tactical,PIM7802AU,1.222640000000
Atchison55ACTIVE,1-Oct-23,Tactical,BLK4709AU,1.718750000000
Atchison55ACTIVE,1-Oct-23,Tactical,BLK9419AU,3.191960000000
Atchison55ACTIVE,1-Oct-23,Tactical,LAM0044AU,2.455360000000
Atchison55ACTIVE,1-Oct-23,Tactical,TGP0016AU,2.455360000000
Atchison55ACTIVE,1-Oct-23,Tactical,GPEQ-AU,0.982140000000
Atchison55ACTIVE,1-Oct-23,Tactical,AUS0035AU,1.473210000000
Atchison55ACTIVE,1-Oct-23,Tactical,EQI4297AU,0.491070000000
Atchison55ACTIVE,1-Oct-23,Tactical,MAQ5143AU,0.491070000000
Atchison55ACTIVE,1-Oct-23,Tactical,SSB0495AU,1.964290000000
Atchison55ACTIVE,1-Oct-23,Tactical,PER0728AU,1.964290000000
Atchison55ACTIVE,1-Oct-23,Tactical,PIM1038AU,1.964290000000
Atchison55ACTIVE,1-Oct-23,Tactical,CNA0805AU,0.491070000000
Atchison55ACTIVE,1-Oct-23,Tactical,IAF-AU,4.145500000000
Atchison55ACTIVE,1-Oct-23,Tactical,AESG-AU,2.763670000000
Atchison55ACTIVE,1-Oct-23,Tactical,ILB-AU,2.763670000000
Atchison55ACTIVE,1-Oct-23,Tactical,ETL5525AU,3.025720000000
Atchison55ACTIVE,1-Oct-23,Tactical,SSB0122AU,6.051440000000
Atchison55ACTIVE,1-Oct-23,Tactical,FLOT-AU,3.394000000000
Atchison55ACTIVE,1-Oct-23,Tactical,ISEC-AU,3.394000000000
Atchison55ACTIVE,1-Oct-23,Tactical,IOF0127AU,1.592500000000
Atchison55ACTIVE,1-Oct-23,Tactical,WPC1963AU,2.388740000000
Atchison55ACTIVE,1-Oct-23,Tactical,CSA0038AU,2.388740000000
Atchison55ACTIVE,1-Oct-23,Tactical,BILL-AU,13.092020000000
